source_id,target_id,target_title,discipline
https://openalex.org/W2940696983,https://openalex.org/W1994832990,Design and Studio Pedagogy,Sociology
https://openalex.org/W2940696983,https://openalex.org/W2801427677,Online design education: Searching for a middle ground,Psychology
https://openalex.org/W2940696983,https://openalex.org/W2035986100,The design studio “crit”: Teacher–student communication,Computer science
https://openalex.org/W2940696983,https://openalex.org/W2122285664,"Learning, Teaching, and Scholarship in a Digital Age",Sociology
https://openalex.org/W2940696983,https://openalex.org/W2012359536,Reasserting the Philosophy of Experiential Education as a Vehicle for Change in the 21st Century,Psychology
https://openalex.org/W2940696983,https://openalex.org/W4214642722,,Unknown
https://openalex.org/W2940696983,https://openalex.org/W150850289,Foundations for Design Education: Continuing the Bauhaus<i>Vorkurs</i>Vision,Art
https://openalex.org/W2940696983,https://openalex.org/W1874017009,Investigating the Experiential Impact of Sensory Affect in Contemporary Communication Design Studio Education,Psychology
https://openalex.org/W2940696983,https://openalex.org/W2793835567,Critical perspectives of technology-enhanced learning in relation to specialist Communication Design studio education within the UK and Australia,Sociology
https://openalex.org/W2940696983,https://openalex.org/W1977269671,Self-Authored Graphic Design: A Strategy for Integrative Studies,Psychology
https://openalex.org/W2940696983,https://openalex.org/W2590537396,Feel the Fear: Learning Graphic Design in Affective Places and Online Spaces,Psychology
https://openalex.org/W4322500306,https://openalex.org/W3172712781,Computer-Aided Interaction of Visual Communication Technology and Art in New Media Scenes,Computer science
https://openalex.org/W4322500306,https://openalex.org/W6747402387,,Unknown
https://openalex.org/W4322500306,https://openalex.org/W3130270287,THE USE OF TRIZ (TIPS) METHODS FOR THE PERCEPTION OF THE MODERN VISUAL ART,Computer science
https://openalex.org/W4322500306,https://openalex.org/W3004833263,"A review of design intelligence: progress, problems, and challenges",Computer science
https://openalex.org/W4322500306,https://openalex.org/W3007478210,Artificial intelligence snapchat: Visual conversation agent,Computer science
https://openalex.org/W4322500306,https://openalex.org/W6787709976,,Unknown
https://openalex.org/W4322500306,https://openalex.org/W2992340378,Visual Art And Technology URBAN SCREEN AS A VISUAL ART AND ADVERTISING AREA,Business
https://openalex.org/W4322500306,https://openalex.org/W2954894832,"Civic Media: Technology, Design, Practice",Sociology
https://openalex.org/W4322500306,https://openalex.org/W3040104516,The Graphic Label Was Raised as a Visual Means of Communication to the Values and Behavior of the Individual,Computer science
https://openalex.org/W4322500306,https://openalex.org/W2921968233,Oppositional Designs: Examining How Racial Identity Informs the Critical Design of Art and Space,Sociology
https://openalex.org/W4322500306,https://openalex.org/W3008774220,Automated Colorization of a Grayscale Image With Seed Points Propagation,Computer science
https://openalex.org/W4322500306,https://openalex.org/W2800484229,Australian Communication Design History: An Indigenous Retelling,History
https://openalex.org/W4322500306,https://openalex.org/W6769681128,,Unknown
https://openalex.org/W4322500306,https://openalex.org/W2998702253,Art and messages of visual merchandising,Business
https://openalex.org/W4322500306,https://openalex.org/W2802949094,Design optimisation of a waveguide‐based LP <sub>01</sub> –LP <sub>0m</sub> mode converter by using artificial intelligence technique,Computer science
https://openalex.org/W4322500306,https://openalex.org/W3165887354,[Retracted] Intelligent Environmental Art Design Combining Big Data and Artificial Intelligence,Computer science
https://openalex.org/W4322500306,https://openalex.org/W4293024052,Enabling efficient deep convolutional neural network-based sensor fusion for autonomous driving,Computer science
https://openalex.org/W4322500306,https://openalex.org/W2966350350,Stimulus-driven and concept-driven analysis for image caption generation,Computer science
https://openalex.org/W4322500306,https://openalex.org/W6803251020,,Unknown
https://openalex.org/W4322500306,https://openalex.org/W2624639261,Practice-Led Project as a Creative Method to Enhance Theoretical Knowledge in Art and Design Education,Computer science
https://openalex.org/W4289516714,https://openalex.org/W6773476884,,Unknown
https://openalex.org/W4289516714,https://openalex.org/W6635290054,,Unknown
https://openalex.org/W4289516714,https://openalex.org/W2162870238,Why hasn’t technology disrupted academics’ teaching practices? Understanding resistance to change through the lens of activity theory,Political science
https://openalex.org/W4289516714,https://openalex.org/W3095706026,A state-of-the-art review on mobile robotics tasks using artificial intelligence and visual data,Computer science
https://openalex.org/W4289516714,https://openalex.org/W6790413358,,Unknown
https://openalex.org/W4289516714,https://openalex.org/W2972962400,Convolutive blind source separation in frequency domain with kurtosis maximization by modified conjugate gradient,Mathematics
https://openalex.org/W4289516714,https://openalex.org/W3026150457,Coronavirus (COVID-19) and Online Learning in Higher Institutions of Education: A Survey of the Perceptions of Ghanaian International Students in China,Political science
https://openalex.org/W4289516714,https://openalex.org/W3193626970,Refining the Application of Construal Level Theory: Egocentric and Nonegocentric Psychological Distances in Climate Change Visual Communication,Psychology
https://openalex.org/W4289516714,https://openalex.org/W2512118283,25th Annual Computational Neuroscience Meeting: CNS-2016,Psychology
https://openalex.org/W4289516714,https://openalex.org/W6787705338,,Unknown
https://openalex.org/W4289516714,https://openalex.org/W3159378923,The Conditions for Higher Education Institutions to Meet the Social Challenges Ahead,Political science
https://openalex.org/W4289516714,https://openalex.org/W4200523915,Blockchain as a sustainability-oriented innovation?: Opportunities for and resistance to Blockchain technology as a driver of sustainability in global food supply chains,Business
https://openalex.org/W4289516714,https://openalex.org/W2944189132,Progress in public health risk communication in China: lessons learned from SARS to H7N9,Medicine
https://openalex.org/W4289516714,https://openalex.org/W642474616,Multi-frequency optical unidirectional transmission based on one-way guided mode resonance in an extremely simple dielectric grating,Materials science
https://openalex.org/W4289516714,https://openalex.org/W2773391068,Towards visual strategic communications,Computer science
https://openalex.org/W4289516714,https://openalex.org/W4221074823,Visual Communication Design Using Machine Vision and Digital Media Communication Technology,Computer science
https://openalex.org/W4289516714,https://openalex.org/W4213361019,[Retracted] Visual Communication Design and Wireless Data Transmission Technology for Blockchain Big Data Information Presentation,Computer science
https://openalex.org/W4289516714,https://openalex.org/W2947983652,Machine layout design problem under product family evolution in reconfigurable manufacturing environment: a two-phase-based AMOSA approach,Computer science
https://openalex.org/W4289516714,https://openalex.org/W2995576379,Assessing measurement model quality in PLS-SEM using confirmatory composite analysis,Computer science
https://openalex.org/W4289516714,https://openalex.org/W6786659301,,Unknown
https://openalex.org/W2036050124,https://openalex.org/W2014806649,Communication as Design,Psychology
https://openalex.org/W2036050124,https://openalex.org/W1994578450,"Victims, targets, protectors, and destroyers: Using disputant accounts to develop a grounded taxonomy of disputant orientations",Political science
https://openalex.org/W2036050124,https://openalex.org/W2116137903,What is success in ombuds processes? Evaluation of a university ombudsman,Political science
https://openalex.org/W2036050124,https://openalex.org/W2059394582,My professor is so unfair: Student attitudes and experiences of conflict with faculty,Psychology
https://openalex.org/W2036050124,https://openalex.org/W1138875586,Organ Donation and Transplantation - Public Policy and Clinical Perspectives,Medicine
https://openalex.org/W2036050124,https://openalex.org/W1569374153,Competitive and cooperative conflict communication climates,Psychology
https://openalex.org/W2036050124,https://openalex.org/W2012071200,"The relationship between conflict, anticipatory procedural justice, and design with intentions to use ombudsman processes",Psychology
https://openalex.org/W2036050124,https://openalex.org/W2115370855,Revisiting the Worksite in Worksite Health Campaigns: Evidence From a Multisite Organ Donation Campaign,Sociology
https://openalex.org/W2036050124,https://openalex.org/W4230587655,"Effects of information, education, and communication training about organ donation for gatekeepers: clerks at the Department of Motor Vehicles and organ donor registries",Medicine
https://openalex.org/W2036050124,https://openalex.org/W2094942327,Promoting the Michigan Organ Donor Registry: Evaluating the Impact of a Multifaceted Intervention Utilizing Media Priming and Communication Design,Medicine
https://openalex.org/W2036050124,https://openalex.org/W2161994864,Saving Lives Branch by Branch: The Effectiveness of Driver Licensing Bureau Campaigns to Promote Organ Donor Registry Sign-Ups to African Americans in Michigan,Medicine
https://openalex.org/W2036050124,https://openalex.org/W2060575063,Ombuds processes and disputant reconciliation,Political science
https://openalex.org/W2036050124,https://openalex.org/W1864274370,Disputation by Design,Political science
https://openalex.org/W2036050124,https://openalex.org/W1976288253,The “Tell Us Now” Campaign for Organ Donation: Using Message Immediacy to Increase Donor Registration Rates,Psychology
https://openalex.org/W2036050124,https://openalex.org/W4292811746,"The moderator–mediator variable distinction in social psychological research: Conceptual, strategic, and statistical considerations.",Psychology
https://openalex.org/W2036050124,https://openalex.org/W2164539569,In Their Own Words: The Reasons Why People Will (Not) Sign an Organ Donor Card,Psychology
https://openalex.org/W2036050124,https://openalex.org/W2077841078,The Effectiveness of High- and Low-Intensity Worksite Campaigns to Promote Organ Donation: The Workplace Partnership for Life,Psychology
https://openalex.org/W2036050124,https://openalex.org/W2000581912,Family discussions about organ donation: how the media influences opinions about donation decisions,Medicine
https://openalex.org/W2036050124,https://openalex.org/W2040344280,"Beyond the Organ Donor Card: The Effect of Knowledge, Attitudes, and Values on Willingness to Communicate About Organ Donation to Family Members",Psychology
https://openalex.org/W2036050124,https://openalex.org/W2157171998,"Signing cards, saving lives: an evaluation of the worksite organ donation promotion project",Psychology
https://openalex.org/W3034036692,https://openalex.org/W6735971988,,Unknown
https://openalex.org/W3034036692,https://openalex.org/W2963552944,A 1Mbps Real-Time NLOS UV Scattering Communication System With Receiver Diversity Over 1km,Computer science
https://openalex.org/W3034036692,https://openalex.org/W1667973931,Channel Estimation and Signal Detection for Optical Wireless Scattering Communication With Inter-Symbol Interference,Computer science
https://openalex.org/W3034036692,https://openalex.org/W2903042318,Characterization on Practical Photon Counting Receiver in Optical Scattering Communication,Mathematics
https://openalex.org/W3034036692,https://openalex.org/W2127679132,Experimental characterization of non-directed indoor infrared channels,Computer science
https://openalex.org/W3034036692,https://openalex.org/W2114080080,Modeling of nondirected wireless infrared channels,Computer science
https://openalex.org/W3034036692,https://openalex.org/W1996132080,Modulation and coding tradeoffs for non-line-of-sight ultraviolet communications,Computer science
https://openalex.org/W3034036692,https://openalex.org/W1971365287,Performance of short-range non-line-of-sight LED-based ultraviolet communication receivers,Computer science
https://openalex.org/W3034036692,https://openalex.org/W6775165491,,Unknown
https://openalex.org/W3034036692,https://openalex.org/W2511579192,Optical Wireless Scattering Channel Estimation for Photon-Counting and Photomultiplier Tube Receivers,Computer science
https://openalex.org/W3034036692,https://openalex.org/W2105930205,Characteristics of ultraviolet scattering and turbulent channels,Physics
https://openalex.org/W3034036692,https://openalex.org/W6629727910,,Unknown
https://openalex.org/W3034036692,https://openalex.org/W2147681211,Channel modelling and performance of non-line-of-sight ultraviolet scattering communications,Computer science
https://openalex.org/W3034036692,https://openalex.org/W2135122391,Modeling of non-line-of-sight ultraviolet scattering channels for communication,Computer science
https://openalex.org/W3034036692,https://openalex.org/W2796057134,Non-Line-of-Sight Ultraviolet Communication With Receiver Diversity in Atmospheric Turbulence,Physics
https://openalex.org/W3034036692,https://openalex.org/W2963498159,Amplify-and-forward multihop non-line-of-sight ultraviolet communication in the gamma–gamma fading channel,Mathematics
https://openalex.org/W3034036692,https://openalex.org/W2942623862,A Novel Blind Spectrum Sensing Technique for Multi-User Ultraviolet Communications in Atmospheric Turbulence Channel,Computer science
https://openalex.org/W3034036692,https://openalex.org/W2060741156,Survey of ultraviolet non-line-of-sight communications,Computer science
https://openalex.org/W3034036692,https://openalex.org/W2007815839,Indoor optical wireless communications,Computer science
https://openalex.org/W3034036692,https://openalex.org/W2335810450,GUIDELINES ON LIMITS OF EXPOSURE TO ULTRAVIOLET RADIATION OF WAVELENGTHS BETWEEN 180 nm AND 400 nm (INCOHERENT OPTICAL RADIATION),Physics
https://openalex.org/W4387010445,https://openalex.org/W4290694786,A Miniaturized Implantable Antenna for Wireless Power Transfer and Communication in Biomedical Applications,Computer science
https://openalex.org/W4387010445,https://openalex.org/W3004570849,Efficient Wireless Power Transfer System With a Miniaturized Quad-Band Implantable Antenna for Deep-Body Multitasking Implants,Materials science
https://openalex.org/W4387010445,https://openalex.org/W2944215175,Circularly Polarized Annular Ring Antenna With Wide Axial-Ratio Bandwidth for Biomedical Applications,Materials science
https://openalex.org/W4387010445,https://openalex.org/W2946250961,"Miniaturized Dual Band Antennas for Intra-Oral Tongue Drive System in the ISM Bands 433 MHz and 915 MHz: Design, Safety, and Link Budget Considerations",Computer science
https://openalex.org/W4387010445,https://openalex.org/W3194808881,Wideband Circularly Polarized Textile MIMO Antenna for Wearable Applications,Physics
https://openalex.org/W4387010445,https://openalex.org/W2582902645,A Multiband Antenna Associating Wireless Monitoring and Nonleaky Wireless Power Transfer System for Biomedical Implants,Computer science
https://openalex.org/W4387010445,https://openalex.org/W4285142478,Ultraminiaturized Triband Antenna With Reduced SAR for Skin and Deep Tissue Implants,Physics
https://openalex.org/W4387010445,https://openalex.org/W3042677183,Ultra-Compact Implantable Antenna With Enhanced Performance for Leadless Cardiac Pacemaker System,Materials science
https://openalex.org/W4387010445,https://openalex.org/W2921856167,A Stable Impedance-Matched Ultrawideband Antenna System Mitigating Detuning Effects for Multiple Biotelemetric Applications,Computer science
https://openalex.org/W4387010445,https://openalex.org/W2981644249,Compact and Flexible Wideband Antenna for Intraoral Tongue-Drive System for People With Disabilities,Computer science
https://openalex.org/W4387010445,https://openalex.org/W2598417835,Miniaturized Circularly Polarized Implantable Antenna for ISM-Band Biomedical Devices,Materials science
https://openalex.org/W4387010445,https://openalex.org/W3200234341,A High Data Rate Implantable MIMO Antenna for Deep Implanted Biomedical Devices,Computer science
https://openalex.org/W4387010445,https://openalex.org/W2978058099,A Wideband Circularly Polarized Implantable Patch Antenna for ISM Band Biomedical Applications,Physics
https://openalex.org/W4387010445,https://openalex.org/W2890810425,A Miniaturized Four-Element MIMO Antenna With EBG for Implantable Medical Devices,Physics
https://openalex.org/W4387010445,https://openalex.org/W4290713762,A Conformal Four-Antenna Module for Capsule Endoscope MIMO Operation,Computer science
https://openalex.org/W4387010445,https://openalex.org/W3161298515,Hilbert curve inspired miniaturized MIMO antenna for wireless capsule endoscopy,Computer science
https://openalex.org/W4387010445,https://openalex.org/W3204747514,Scalp-Implantable MIMO Antenna for High-Data-Rate Head Implants,Computer science
https://openalex.org/W4387010445,https://openalex.org/W2548970087,MIMO antennas for capsule endoscope systems,Computer science
https://openalex.org/W4387010445,https://openalex.org/W3186457861,A Compact Implantable MIMO Antenna for High-Data-Rate Biotelemetry Applications,Mathematics
https://openalex.org/W4387010445,https://openalex.org/W2755663490,Conformal MIMO loop antenna for ingestible capsule applications,Computer science
https://openalex.org/W2082538127,https://openalex.org/W2133925157,Writing as a Tool in Teaching Sketching: Implications for Architectural Design Education,Computer science
https://openalex.org/W2082538127,https://openalex.org/W2066479782,Strategic Teaching: Student Learning through Working the Process,Psychology
https://openalex.org/W2082538127,https://openalex.org/W2053667178,Cultural Capital: A Thesaurus for Teaching Design,Sociology
https://openalex.org/W2082538127,https://openalex.org/W653172661,"6 chapters in design : Saul Bass, Ivan Chermayeff, Milton Glaser, Paul Rand, Ikko Tanaka, Henryk Tomaszewski",Art
https://openalex.org/W2082538127,https://openalex.org/W630107308,Thinking Creatively: New Ways to Unlock Your Visual Imagination,Psychology
https://openalex.org/W2082538127,https://openalex.org/W600691973,Design for Communication: Conceptual Graphic Design Basics,Art
https://openalex.org/W2082538127,https://openalex.org/W1992115300,A primer of visual literacy,Computer science
https://openalex.org/W2082538127,https://openalex.org/W2500312930,Design: A Very Short Introduction,Computer science
https://openalex.org/W2082538127,https://openalex.org/W1517436703,Understanding Architecture Through Drawing,Computer science
https://openalex.org/W2082538127,https://openalex.org/W2047337521,A New Paradigm for Design Studio Education,Sociology
https://openalex.org/W2082538127,https://openalex.org/W2905316561,Design Thinking,Psychology
https://openalex.org/W2082538127,https://openalex.org/W4205484690,A Primer of Visual Literacy,Art
https://openalex.org/W2082538127,https://openalex.org/W1481436495,Drawing: The Motive Force of Architecture,Computer science
https://openalex.org/W2082538127,https://openalex.org/W2016448578,Engineering and the mind's eye,Computer science
https://openalex.org/W2800597722,https://openalex.org/W2014806649,Communication as Design,Psychology
https://openalex.org/W2800597722,https://openalex.org/W2468311268,The Communicative Work of Organizations in Shaping Argumentative Realities,Sociology
https://openalex.org/W2800597722,https://openalex.org/W2144337810,Stakeholder engagement as communication design practice,Sociology
https://openalex.org/W2800597722,https://openalex.org/W1989705417,"Activity, materiality, and creative struggle in the communicative constitution of organizing",Sociology
https://openalex.org/W2800597722,https://openalex.org/W2131764468,Crafting Supportive Communication Online: A Communication Design Analysis of Conflict in an Online Support Group,Psychology
https://openalex.org/W2800597722,https://openalex.org/W2048961138,1 Constitutional Amendments: “Materializing” Organizational Communication,Sociology
https://openalex.org/W2800597722,https://openalex.org/W2171651133,"Measure Twice, Cut Once: The Temporality of Communication Design",Computer science
https://openalex.org/W2800597722,https://openalex.org/W2069772692,Designing Communication for the Day-to-Day Safety Oversight of Nuclear Power Plants,Psychology
https://openalex.org/W2800597722,https://openalex.org/W2903419844,Exploring the Intersections of Individual and Collective Communication Design,Computer science
https://openalex.org/W2800597722,https://openalex.org/W2073802207,The Message Design Logics of Organizational Change,Computer science
https://openalex.org/W2800597722,https://openalex.org/W2396947258,Redefining Disaster Preparedness,Political science
https://openalex.org/W2800597722,https://openalex.org/W2121679896,Managing Dualities in Planned Change Initiatives,Sociology
https://openalex.org/W2800597722,https://openalex.org/W1951449896,Voicing Relationships: A Dialogic Perspective,Psychology
https://openalex.org/W2800597722,https://openalex.org/W2230009460,A Study of Organizational Reponses to Dilemmas in Interorganizational Emergency Management,Sociology
https://openalex.org/W2800597722,https://openalex.org/W2088944496,The Message Design Logics of Responses to HIV Disclosures,Psychology
https://openalex.org/W2800597722,https://openalex.org/W2128273116,"Bridging Corporate and Organizational Communication: Review, Development and a Look to the Future",Sociology
https://openalex.org/W2800597722,https://openalex.org/W2066899791,Textual Agency: How Texts Do Things in Organizational Settings,Sociology
https://openalex.org/W2800597722,https://openalex.org/W2104427906,Communication Theory as a Field,Sociology
https://openalex.org/W2800597722,https://openalex.org/W2079123986,Engagement as Co-Generative Theorizing,Sociology
https://openalex.org/W2800597722,https://openalex.org/W2039914944,Organizations as Discursive Constructions,Sociology
https://openalex.org/W3081415854,https://openalex.org/W3011448248,Joint Trajectory and Resource Allocation Design for Energy-Efficient Secure UAV Communication Systems,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2993963137,"Joint Placement Design, Admission Control, and Power Allocation for NOMA-Based UAV Systems",Computer science
https://openalex.org/W3081415854,https://openalex.org/W2963988154,Multiple Antenna Aided NOMA in UAV Networks: A Stochastic Geometry Approach,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2913219245,NOMA-Relevant Clustering and Resource Allocation for Proportional Fair Uplink Communications,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2956151454,Spectral- and Energy-Efficient Resource Allocation for Multi-Carrier Uplink NOMA Systems,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2901382282,Joint Energy Efficient Subchannel and Power Optimization for a Downlink NOMA Heterogeneous Network,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2946763103,Multiple Access for Mobile-UAV Enabled Networks: Joint Trajectory Design and Resource Allocation,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2913340256,Joint Trajectory and Precoding Optimization for UAV-Assisted NOMA Networks,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2972081594,Energy-Efficient Non-Orthogonal Multiple Access for UAV Communication System,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2963896360,Exploiting NOMA for UAV Communications in Large-Scale Cellular Networks,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2802495557,A Survey of Non-Orthogonal Multiple Access for 5G,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2061962896,Generalized Benders decomposition,Mathematics
https://openalex.org/W3081415854,https://openalex.org/W1988456768,Modeling air-to-ground path loss for low altitude platforms in urban environments,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2580241428,Air–Ground Channel Characterization for Unmanned Aircraft Systems—Part III: The Suburban and Near-Urban Environments,Engineering
https://openalex.org/W3081415854,https://openalex.org/W2475307529,Air–Ground Channel Characterization for Unmanned Aircraft Systems Part II: Hilly and Mountainous Settings,Environmental science
https://openalex.org/W3081415854,https://openalex.org/W2964018918,Energy Tradeoff in Ground-to-UAV Communication via Trajectory Design,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2888360891,Cooperative UAV Cluster-Assisted Terrestrial Cellular Networks for Ubiquitous Coverage,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2989770665,Effect of User Mobility and Channel Fading on the Outage Performance of UAV Communications,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2910859912,An Energy Efficient Framework for UAV-Assisted Millimeter Wave 5G Heterogeneous Cellular Networks,Computer science
https://openalex.org/W3081415854,https://openalex.org/W2964023906,Energy Minimization for Wireless Communication With Rotary-Wing UAV,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2113638573,Multiple emitter location and signal parameter estimation,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2562896287,Survey of RF Communications and Sensing Convergence Research,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2603407422,Radar aided beam alignment in MmWave V2I communications supporting antenna diversity,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2298692413,Radar Signal Processing for Elderly Fall Detection: The future for in-home monitoring,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2108422006,WiFi-based indoor positioning,Computer science
https://openalex.org/W2947576312,https://openalex.org/W1911476179,Exploiting Known Interference as Green Signal Power for Downlink Beamforming Optimization,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2002582936,Radar Spectrum Engineering and Management: Technical and Regulatory Issues,Computer science
https://openalex.org/W2947576312,https://openalex.org/W1546847949,Algorithms for the Weighted Orthogonal Procrustes Problem and other Least Squares Problems,Mathematics
https://openalex.org/W2947576312,https://openalex.org/W2146303559,Intrapulse Radar-Embedded Communications,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2155951048,On Probing Signal Design For MIMO Radar,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2769776241,Toward Dual-functional Radar-Communication Systems: Optimal Waveform Design,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2110063971,The fractional Fourier transform and time-frequency representations,Mathematics
https://openalex.org/W2947576312,https://openalex.org/W2109330561,The advanced multifunction RF concept,Engineering
https://openalex.org/W2947576312,https://openalex.org/W2895865304,Multibeam for Joint Communication and Radar Sensing Using Steerable Analog Antenna Arrays,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2624725691,Adaptive Interference Removal for Uncoordinated Radar/Communication Coexistence,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2436907349,Towards a dual-function MIMO radar-communication system,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2118173881,Integrated radar and communications based on chirped spread-spectrum techniques,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2057774111,A Novel Joint RFID and Radar Sensor Network for Passive Localization: Design and Performance Bounds,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2098375485,Performance Characteristics and Metrics for Intra-Pulse Radar-Embedded Communication,Computer science
https://openalex.org/W2947576312,https://openalex.org/W2888912347,MIMO Radar and Communications Spectrum Sharing: A Multiple-Access Perspective,Computer science
https://openalex.org/W2579947524,https://openalex.org/W2120716743,Reverse polarity optical-OFDM (RPO-OFDM): dimming compatible OFDM for gigabit VLC links,Computer science
https://openalex.org/W2579947524,https://openalex.org/W2312780680,Asymmetrical Hybrid Optical OFDM for Visible Light Communications With Dimming Control,Computer science
https://openalex.org/W2579947524,https://openalex.org/W2409417275,An Enhanced DCO-OFDM Scheme for Dimming Control in Visible Light Communication Systems,Computer science
https://openalex.org/W2579947524,https://openalex.org/W1979351038,Tight Bounds on Channel Capacity for Dimmable Visible Light Communications,Mathematics
https://openalex.org/W2579947524,https://openalex.org/W2034777159,Capacity analysis for pulse amplitude modulated visible light communications with dimming control,Computer science
https://openalex.org/W2579947524,https://openalex.org/W2097545549,Joint Rate-Brightness Control using Variable Rate MPPM for LED Based Visible Light Communication Systems,Computer science
https://openalex.org/W2579947524,https://openalex.org/W2122989348,Bit-interleaved coded modulation,Computer science
https://openalex.org/W2579947524,https://openalex.org/W2029140907,Modulation and coding for dimmable visible light communication,Computer science
https://openalex.org/W2579947524,https://openalex.org/W2105580634,IEEE 802.15.7 visible light communication: modulation schemes and dimming support,Computer science
https://openalex.org/W2579947524,https://openalex.org/W2100816365,Novel FEC Coding Scheme for Dimmable Visible Light Communication Based on the Modified Reed–Muller Codes,Computer science
https://openalex.org/W2579947524,https://openalex.org/W2101537238,Inverse Source Coding for Dimming in Visible Light Communications Using NRZ-OOK on Reliable Links,Computer science
https://openalex.org/W2579947524,https://openalex.org/W2035527502,Layered ACO-OFDM for intensity-modulated direct-detection optical wireless transmission,Computer science
https://openalex.org/W2579947524,https://openalex.org/W2157733036,Modulations for Visible Light Communications With Dimming Control,Computer science
https://openalex.org/W2579947524,https://openalex.org/W2038590330,Impact of lighting requirements on VLC systems,Computer science
https://openalex.org/W2579947524,https://openalex.org/W2028078039,"Visible light communication: opportunities, challenges and the path to market",Computer science
https://openalex.org/W2579947524,https://openalex.org/W2395328918,Dimmable Visible Light Communications Based on Multilayer ACO-OFDM,Computer science
https://openalex.org/W2915720667,https://openalex.org/W1972322692,Light emitting diodes reliability review,Computer science
https://openalex.org/W2915720667,https://openalex.org/W2081806582,Identification of <i>nnp</i> and <i>npp</i> Auger recombination as significant contributor to the efficiency droop in (GaIn)N quantum wells by visualization of hot carriers in photoluminescence,Materials science
https://openalex.org/W2915720667,https://openalex.org/W2141915394,Bilevel Current Driving Technique for LEDs,Computer science
https://openalex.org/W2915720667,https://openalex.org/W2167798344,Stationary and Adaptive Color-Shift Reduction Methods Based on the Bilevel Driving Technique for Phosphor-Converted White LEDs,Computer science
https://openalex.org/W2915720667,https://openalex.org/W2108133823,General $n$-Level Driving Approach for Improving Electrical-to-Optical Energy-Conversion Efficiency of Fast-Response Saturable Lighting Devices,Computer science
https://openalex.org/W2915720667,https://openalex.org/W2571383942,On the Ergodic Channel Capacity for Indoor Visible Light Communication Systems,Computer science
https://openalex.org/W2915720667,https://openalex.org/W2118431045,An illumination perspective on visible light communications,Computer science
https://openalex.org/W2915720667,https://openalex.org/W2615982554,On the role of the power electronics on visible light communication,Computer science
https://openalex.org/W2915720667,https://openalex.org/W2562701285,Poster: Model of extra power in the transmitter for high-speed visible light communication,Computer science
https://openalex.org/W2915720667,https://openalex.org/W2160227335,A General Photo-Electro-Thermal Theory for Light Emitting Diode (LED) Systems,Physics
https://openalex.org/W2915720667,https://openalex.org/W2045450963,"Human Electroretinogram Responses to Video Displays, Fluorescent Lighting, and Other High Frequency Sources",Computer science
https://openalex.org/W2915720667,https://openalex.org/W1540842857,Joint illumination and visible-Light Communication systems: Data rates and extra power consumption,Computer science
https://openalex.org/W2915720667,https://openalex.org/W2784040652,Performance Analysis for Joint Illumination and Visible Light Communication Using Buck Driver,Computer science
https://openalex.org/W2915720667,https://openalex.org/W2739699150,LED power consumption in joint illumination and communication system,Physics
https://openalex.org/W2915720667,https://openalex.org/W2903238839,On the LED Efficacy and Modulation Design Space for Visible Light Communication,Computer science
https://openalex.org/W2915720667,https://openalex.org/W1984649364,LED Based Indoor Visible Light Communications: State of the Art,Computer science
https://openalex.org/W2915720667,https://openalex.org/W2204997878,Matching LED and Driver Life Spans: A Review of Different Techniques,Computer science
https://openalex.org/W2915720667,https://openalex.org/W2111697380,Design and Analysis of a Visible-Light-Communication Enhanced WiFi System,Computer science
https://openalex.org/W2915720667,https://openalex.org/W6732697517,,Unknown
https://openalex.org/W2915720667,https://openalex.org/W2022645916,Dual-Purpose Offline LED Driver for Illumination and Visible Light Communication,Engineering
https://openalex.org/W2229895166,https://openalex.org/W799165888,Cross-Cultural Psychology,Psychology
https://openalex.org/W2229895166,https://openalex.org/W2978227873,Rhetorical ethos,Philosophy
https://openalex.org/W2229895166,https://openalex.org/W2149305514,"Designing globally, working locally",Computer science
